t,ECG 4
1970-01-01 00:04:52,0.082613624
1970-01-01 00:04:53,0.082613624
1970-01-01 00:04:54,-0.021836632
1970-01-01 00:04:55,0.0042759323
1970-01-01 00:04:56,0.05650106
1970-01-01 00:04:57,0.069557342
1970-01-01 00:04:58,0.017332214
1970-01-01 00:04:59,-0.061005477
1970-01-01 00:05:00,-0.11323061
1970-01-01 00:05:01,-0.17851201
1970-01-01 00:05:02,-0.21768086
1970-01-01 00:05:03,-0.21768086
1970-01-01 00:05:04,-0.15239945
1970-01-01 00:05:05,-0.13934317
1970-01-01 00:05:06,-0.12628689
1970-01-01 00:05:07,-0.11323061
1970-01-01 00:05:08,-0.17851201
1970-01-01 00:05:09,-0.20462458
1970-01-01 00:05:10,-0.21768086
1970-01-01 00:05:11,-0.20462458
1970-01-01 00:05:12,-0.17851201
1970-01-01 00:05:13,-0.15239945
1970-01-01 00:05:14,-0.047949195
1970-01-01 00:05:15,-0.047949195
1970-01-01 00:05:16,-0.061005477
1970-01-01 00:05:17,-0.061005477
1970-01-01 00:05:18,-0.11323061
1970-01-01 00:05:19,-0.1915683
1970-01-01 00:05:20,-0.12628689
1970-01-01 00:05:21,-0.11323061
1970-01-01 00:05:22,-0.15239945
1970-01-01 00:05:23,-0.11323061
1970-01-01 00:05:24,-0.021836632
1970-01-01 00:05:25,0.05650106
1970-01-01 00:05:26,0.20012016
1970-01-01 00:05:27,0.50041465
1970-01-01 00:05:28,0.78765285
1970-01-01 00:05:29,1.2054539
1970-01-01 00:05:30,1.7407614
1970-01-01 00:05:31,2.2630127
1970-01-01 00:05:32,2.69387
1970-01-01 00:05:33,3.0594459
1970-01-01 00:05:34,3.3336278
1970-01-01 00:05:35,3.3989092
1970-01-01 00:05:36,3.2422339
1970-01-01 00:05:37,3.0072208
1970-01-01 00:05:38,2.785264
1970-01-01 00:05:39,2.6808137
1970-01-01 00:05:40,2.6677574
1970-01-01 00:05:41,2.6285886
1970-01-01 00:05:42,2.7069263
1970-01-01 00:05:43,2.7069263
1970-01-01 00:05:44,2.4980258
1970-01-01 00:05:45,2.276069
1970-01-01 00:05:46,2.276069
1970-01-01 00:05:47,2.4588569
1970-01-01 00:05:48,2.8897142
1970-01-01 00:05:49,3.0855585
1970-01-01 00:05:50,2.9419394
1970-01-01 00:05:51,2.3282941
1970-01-01 00:05:52,1.5579735
1970-01-01 00:05:53,0.78765285
1970-01-01 00:05:54,0.23928901
1970-01-01 00:05:55,0.030388496
1970-01-01 00:05:56,0.0042759323
1970-01-01 00:05:57,-0.0087803496
1970-01-01 00:05:58,-0.16545573
1970-01-01 00:05:59,-0.32213112
1970-01-01 00:06:00,-0.43963765
1970-01-01 00:06:01,-0.4788065
1970-01-01 00:06:02,-0.41352509
1970-01-01 00:06:03,-0.38741253
1970-01-01 00:06:04,-0.32213112
1970-01-01 00:06:05,-0.36129996
1970-01-01 00:06:06,-0.38741253
1970-01-01 00:06:07,-0.3351874
1970-01-01 00:06:08,-0.37435624
1970-01-01 00:06:09,-0.43963765
1970-01-01 00:06:10,-0.4788065
1970-01-01 00:06:11,-0.42658137
1970-01-01 00:06:12,-0.40046881
1970-01-01 00:06:13,-0.42658137
1970-01-01 00:06:14,-0.41352509
1970-01-01 00:06:15,-0.45269394
1970-01-01 00:06:16,-0.38741253
1970-01-01 00:06:17,-0.32213112
1970-01-01 00:06:18,-0.24379342
1970-01-01 00:06:19,-0.20462458
1970-01-01 00:06:20,-0.21768086
1970-01-01 00:06:21,-0.37435624
1970-01-01 00:06:22,-0.53103163
1970-01-01 00:06:23,-0.58325675
1970-01-01 00:06:24,-0.55714419
1970-01-01 00:06:25,-0.53103163
1970-01-01 00:06:26,-0.59631304
1970-01-01 00:06:27,-0.51797534
1970-01-01 00:06:28,-0.38741253
1970-01-01 00:06:29,-0.45269394
1970-01-01 00:06:30,-0.43963765
1970-01-01 00:06:31,-0.49186278
1970-01-01 00:06:32,-0.4788065
1970-01-01 00:06:33,-0.53103163
1970-01-01 00:06:34,-0.64853816
1970-01-01 00:06:35,-0.68770701
1970-01-01 00:06:36,-0.63548188
1970-01-01 00:06:37,-0.64853816
1970-01-01 00:06:38,-0.64853816
1970-01-01 00:06:39,-0.60936932
1970-01-01 00:06:40,-0.72687586
1970-01-01 00:06:41,-0.70076329
1970-01-01 00:06:42,-0.80521355
1970-01-01 00:06:43,-0.79215727
1970-01-01 00:06:44,-0.73993214
1970-01-01 00:06:45,-0.67465073
1970-01-01 00:06:46,-0.73993214
1970-01-01 00:06:47,-0.7660447
1970-01-01 00:06:48,-0.83132611
1970-01-01 00:06:49,-0.89660752
1970-01-01 00:06:50,-0.85743867
1970-01-01 00:06:51,-0.83132611
1970-01-01 00:06:52,-0.9096638
1970-01-01 00:06:53,-0.92272008
1970-01-01 00:06:54,-0.96188893
1970-01-01 00:06:55,-0.97494521
1970-01-01 00:06:56,-0.94883265
1970-01-01 00:06:57,-0.97494521
1970-01-01 00:06:58,-0.94883265
1970-01-01 00:06:59,-0.92272008
1970-01-01 00:07:00,-0.83132611
1970-01-01 00:07:01,-0.80521355
1970-01-01 00:07:02,-0.89660752
1970-01-01 00:07:03,-0.89660752
1970-01-01 00:07:04,-0.93577637
1970-01-01 00:07:05,-0.93577637
1970-01-01 00:07:06,-0.79215727
1970-01-01 00:07:07,-0.71381957
1970-01-01 00:07:08,-0.58325675
1970-01-01 00:07:09,-0.55714419
1970-01-01 00:07:10,-0.49186278
1970-01-01 00:07:11,-0.43963765
1970-01-01 00:07:12,-0.30907483
1970-01-01 00:07:13,-0.26990599
1970-01-01 00:07:14,-0.24379342
1970-01-01 00:07:15,-0.23073714
1970-01-01 00:07:16,-0.21768086
1970-01-01 00:07:17,-0.17851201
1970-01-01 00:07:18,-0.061005477
1970-01-01 00:07:19,-0.0087803496
1970-01-01 00:07:20,-0.0087803496
1970-01-01 00:07:21,-0.034892913
1970-01-01 00:07:22,-0.0087803496
1970-01-01 00:07:23,-0.034892913
1970-01-01 00:07:24,0.043444778
1970-01-01 00:07:25,0.030388496
1970-01-01 00:07:26,0.030388496
1970-01-01 00:07:27,-0.021836632
1970-01-01 00:07:28,-0.034892913
1970-01-01 00:07:29,0.043444778
1970-01-01 00:07:30,0.082613624
1970-01-01 00:07:31,0.10872619
1970-01-01 00:07:32,0.069557342
1970-01-01 00:07:33,-0.021836632
1970-01-01 00:07:34,-0.034892913
1970-01-01 00:07:35,0.0042759323
1970-01-01 00:07:36,-0.061005477
1970-01-01 00:07:37,-0.13934317
1970-01-01 00:07:38,-0.15239945
1970-01-01 00:07:39,-0.11323061
1970-01-01 00:07:40,-0.047949195
1970-01-01 00:07:41,-0.021836632
1970-01-01 00:07:42,-0.047949195
1970-01-01 00:07:43,-0.10017432
1970-01-01 00:07:44,-0.15239945
1970-01-01 00:07:45,-0.15239945
1970-01-01 00:07:46,-0.12628689
1970-01-01 00:07:47,-0.12628689
1970-01-01 00:07:48,-0.15239945
1970-01-01 00:07:49,-0.11323061
1970-01-01 00:07:50,-0.13934317
1970-01-01 00:07:51,-0.16545573
1970-01-01 00:07:52,-0.12628689
1970-01-01 00:07:53,-0.087118041
1970-01-01 00:07:54,-0.12628689
1970-01-01 00:07:55,-0.10017432
1970-01-01 00:07:56,-0.0087803496
1970-01-01 00:07:57,0.030388496
1970-01-01 00:07:58,-0.061005477
1970-01-01 00:07:59,-0.12628689
1970-01-01 00:08:00,-0.16545573
1970-01-01 00:08:01,-0.12628689
1970-01-01 00:08:02,-0.10017432
1970-01-01 00:08:03,-0.047949195
1970-01-01 00:08:04,-0.16545573
1970-01-01 00:08:05,-0.16545573
1970-01-01 00:08:06,-0.11323061
1970-01-01 00:08:07,-0.047949195
1970-01-01 00:08:08,0.0042759323
1970-01-01 00:08:09,0.05650106
1970-01-01 00:08:10,0.030388496
1970-01-01 00:08:11,-0.047949195
1970-01-01 00:08:12,-0.12628689
1970-01-01 00:08:13,-0.074061759
1970-01-01 00:08:14,-0.074061759
1970-01-01 00:08:15,0.0042759323
1970-01-01 00:08:16,-0.047949195
1970-01-01 00:08:17,-0.047949195
1970-01-01 00:08:18,0.05650106
1970-01-01 00:08:19,0.069557342
1970-01-01 00:08:20,0.017332214
1970-01-01 00:08:21,0.05650106
1970-01-01 00:08:22,-0.0087803496
1970-01-01 00:08:23,-0.034892913
1970-01-01 00:08:24,-0.021836632
1970-01-01 00:08:25,-0.061005477
1970-01-01 00:08:26,-0.034892913
1970-01-01 00:08:27,0.017332214
1970-01-01 00:08:28,0.043444778
1970-01-01 00:08:29,0.12178247
1970-01-01 00:08:30,0.29151413
1970-01-01 00:08:31,0.43513324
1970-01-01 00:08:32,0.40902067
1970-01-01 00:08:33,0.22623273
1970-01-01 00:08:34,0.25234529
1970-01-01 00:08:35,0.26540157
1970-01-01 00:08:36,0.35679554
1970-01-01 00:08:37,0.47430208
1970-01-01 00:08:38,0.47430208
1970-01-01 00:08:39,0.47430208
1970-01-01 00:08:40,0.4612458
1970-01-01 00:08:41,0.43513324
1970-01-01 00:08:42,0.51347093
1970-01-01 00:08:43,0.48735836
1970-01-01 00:08:44,0.39596439
1970-01-01 00:08:45,0.21317644
1970-01-01 00:08:46,0.095669906
1970-01-01 00:08:47,0.082613624
1970-01-01 00:08:48,0.095669906
1970-01-01 00:08:49,0.095669906
1970-01-01 00:08:50,0.095669906
1970-01-01 00:08:51,0.10872619
1970-01-01 00:08:52,0.05650106
1970-01-01 00:08:53,0.13483875
1970-01-01 00:08:54,0.10872619
1970-01-01 00:08:55,0.043444778
1970-01-01 00:08:56,-0.11323061
1970-01-01 00:08:57,-0.23073714
1970-01-01 00:08:58,-0.16545573
1970-01-01 00:08:59,-0.20462458
1970-01-01 00:09:00,-0.13934317
1970-01-01 00:09:01,-0.1915683
1970-01-01 00:09:02,-0.21768086
1970-01-01 00:09:03,-0.12628689
1970-01-01 00:09:04,-0.021836632
1970-01-01 00:09:05,-0.087118041
1970-01-01 00:09:06,-0.11323061
1970-01-01 00:09:07,-0.17851201
1970-01-01 00:09:08,-0.16545573
1970-01-01 00:09:09,-0.17851201
1970-01-01 00:09:10,-0.16545573
1970-01-01 00:09:11,-0.1915683
1970-01-01 00:09:12,-0.1915683
1970-01-01 00:09:13,-0.16545573
1970-01-01 00:09:14,-0.074061759
1970-01-01 00:09:15,-0.074061759
1970-01-01 00:09:16,-0.10017432
1970-01-01 00:09:17,-0.047949195
1970-01-01 00:09:18,0.017332214
1970-01-01 00:09:19,-0.0087803496
1970-01-01 00:09:20,-0.074061759
1970-01-01 00:09:21,-0.047949195
1970-01-01 00:09:22,0.082613624
1970-01-01 00:09:23,0.22623273
1970-01-01 00:09:24,0.44818952
1970-01-01 00:09:25,0.85293426
1970-01-01 00:09:26,1.3751855
1970-01-01 00:09:27,1.8713242
1970-01-01 00:09:28,2.0802248
1970-01-01 00:09:29,2.2499564
1970-01-01 00:09:30,2.367463
1970-01-01 00:09:31,2.5110821
1970-01-01 00:09:32,2.4458007
1970-01-01 00:09:33,2.3413504
1970-01-01 00:09:34,2.2499564
1970-01-01 00:09:35,2.2891253
1970-01-01 00:09:36,2.3021816
1970-01-01 00:09:37,2.3021816
1970-01-01 00:09:38,2.3413504
1970-01-01 00:09:39,2.367463
1970-01-01 00:09:40,2.276069
1970-01-01 00:09:41,2.0671685
1970-01-01 00:09:42,1.858268
1970-01-01 00:09:43,1.9104931
1970-01-01 00:09:44,2.2499564
1970-01-01 00:09:45,2.4588569
1970-01-01 00:09:46,2.2499564
1970-01-01 00:09:47,1.7799303
1970-01-01 00:09:48,1.1793413
1970-01-01 00:09:49,0.53958349
1970-01-01 00:09:50,0.13483875
1970-01-01 00:09:51,0.05650106
1970-01-01 00:09:52,0.069557342
1970-01-01 00:09:53,0.095669906
1970-01-01 00:09:54,-0.061005477
1970-01-01 00:09:55,-0.24379342
1970-01-01 00:09:56,-0.37435624
1970-01-01 00:09:57,-0.36129996
1970-01-01 00:09:58,-0.34824368
1970-01-01 00:09:59,-0.29601855
1970-01-01 00:10:00,-0.28296227
1970-01-01 00:10:01,-0.26990599
1970-01-01 00:10:02,-0.34824368
1970-01-01 00:10:03,-0.46575022
1970-01-01 00:10:04,-0.42658137
1970-01-01 00:10:05,-0.40046881
1970-01-01 00:10:06,-0.3351874
1970-01-01 00:10:07,-0.34824368
1970-01-01 00:10:08,-0.34824368
1970-01-01 00:10:09,-0.36129996
1970-01-01 00:10:10,-0.43963765
1970-01-01 00:10:11,-0.40046881
1970-01-01 00:10:12,-0.32213112
1970-01-01 00:10:13,-0.34824368
1970-01-01 00:10:14,-0.40046881
1970-01-01 00:10:15,-0.42658137
1970-01-01 00:10:16,-0.45269394
1970-01-01 00:10:17,-0.41352509
1970-01-01 00:10:18,-0.34824368
1970-01-01 00:10:19,-0.38741253
1970-01-01 00:10:20,-0.49186278
1970-01-01 00:10:21,-0.50491906
1970-01-01 00:10:22,-0.46575022
1970-01-01 00:10:23,-0.50491906
1970-01-01 00:10:24,-0.42658137
1970-01-01 00:10:25,-0.46575022
1970-01-01 00:10:26,-0.53103163
1970-01-01 00:10:27,-0.57020047
1970-01-01 00:10:28,-0.55714419
1970-01-01 00:10:29,-0.55714419
1970-01-01 00:10:30,-0.67465073
1970-01-01 00:10:31,-0.66159445
1970-01-01 00:10:32,-0.6224256
1970-01-01 00:10:33,-0.60936932
1970-01-01 00:10:34,-0.54408791
1970-01-01 00:10:35,-0.53103163
1970-01-01 00:10:36,-0.72687586
1970-01-01 00:10:37,-0.85743867
1970-01-01 00:10:38,-0.80521355
1970-01-01 00:10:39,-0.77910098
1970-01-01 00:10:40,-0.72687586
1970-01-01 00:10:41,-0.73993214
1970-01-01 00:10:42,-0.84438239
1970-01-01 00:10:43,-0.92272008
1970-01-01 00:10:44,-0.9096638
1970-01-01 00:10:45,-0.83132611
1970-01-01 00:10:46,-0.83132611
1970-01-01 00:10:47,-0.88355124
1970-01-01 00:10:48,-0.87049496
1970-01-01 00:10:49,-0.83132611
1970-01-01 00:10:50,-0.94883265
1970-01-01 00:10:51,-1.0010578
1970-01-01 00:10:52,-0.97494521
1970-01-01 00:10:53,-0.98800149
1970-01-01 00:10:54,-0.94883265
1970-01-01 00:10:55,-0.96188893
1970-01-01 00:10:56,-0.9096638
1970-01-01 00:10:57,-0.88355124
1970-01-01 00:10:58,-0.83132611
1970-01-01 00:10:59,-0.81826983
1970-01-01 00:11:00,-0.7660447
1970-01-01 00:11:01,-0.68770701
1970-01-01 00:11:02,-0.67465073
1970-01-01 00:11:03,-0.73993214
1970-01-01 00:11:04,-0.67465073
1970-01-01 00:11:05,-0.58325675
1970-01-01 00:11:06,-0.46575022
1970-01-01 00:11:07,-0.3351874
1970-01-01 00:11:08,-0.25684971
1970-01-01 00:11:09,-0.32213112
1970-01-01 00:11:10,-0.26990599
1970-01-01 00:11:11,-0.25684971
1970-01-01 00:11:12,-0.16545573
1970-01-01 00:11:13,-0.23073714
1970-01-01 00:11:14,-0.16545573
1970-01-01 00:11:15,-0.061005477
1970-01-01 00:11:16,-0.021836632
1970-01-01 00:11:17,-0.074061759
1970-01-01 00:11:18,-0.061005477
1970-01-01 00:11:19,-0.087118041
1970-01-01 00:11:20,-0.074061759
1970-01-01 00:11:21,-0.10017432
1970-01-01 00:11:22,-0.074061759
1970-01-01 00:11:23,-0.021836632
1970-01-01 00:11:24,0.030388496
1970-01-01 00:11:25,-0.074061759
1970-01-01 00:11:26,-0.047949195
1970-01-01 00:11:27,-0.087118041
1970-01-01 00:11:28,-0.0087803496
1970-01-01 00:11:29,-0.0087803496
1970-01-01 00:11:30,-0.0087803496
1970-01-01 00:11:31,-0.13934317
1970-01-01 00:11:32,-0.16545573
1970-01-01 00:11:33,-0.12628689
1970-01-01 00:11:34,-0.13934317
1970-01-01 00:11:35,-0.11323061
1970-01-01 00:11:36,-0.13934317
1970-01-01 00:11:37,-0.21768086
1970-01-01 00:11:38,-0.16545573
1970-01-01 00:11:39,-0.12628689
1970-01-01 00:11:40,-0.13934317
1970-01-01 00:11:41,-0.17851201
1970-01-01 00:11:42,-0.20462458
1970-01-01 00:11:43,-0.20462458
1970-01-01 00:11:44,-0.10017432
1970-01-01 00:11:45,-0.11323061
1970-01-01 00:11:46,-0.16545573
1970-01-01 00:11:47,-0.1915683
