t,ECG 7
1970-01-01 00:01:02,0.34329431
1970-01-01 00:01:03,0.37176354
1970-01-01 00:01:04,0.37176354
1970-01-01 00:01:05,0.35752893
1970-01-01 00:01:06,0.42158467
1970-01-01 00:01:07,0.38599815
1970-01-01 00:01:08,0.35041162
1970-01-01 00:01:09,0.38599815
1970-01-01 00:01:10,0.40023276
1970-01-01 00:01:11,0.37176354
1970-01-01 00:01:12,0.37888084
1970-01-01 00:01:13,0.41446737
1970-01-01 00:01:14,0.44293659
1970-01-01 00:01:15,0.40023276
1970-01-01 00:01:16,0.35041162
1970-01-01 00:01:17,0.33617701
1970-01-01 00:01:18,0.39311545
1970-01-01 00:01:19,0.41446737
1970-01-01 00:01:20,0.38599815
1970-01-01 00:01:21,0.41446737
1970-01-01 00:01:22,0.35041162
1970-01-01 00:01:23,0.35752893
1970-01-01 00:01:24,0.37888084
1970-01-01 00:01:25,0.3290597
1970-01-01 00:01:26,0.34329431
1970-01-01 00:01:27,0.37176354
1970-01-01 00:01:28,0.42158467
1970-01-01 00:01:29,0.35041162
1970-01-01 00:01:30,0.30770779
1970-01-01 00:01:31,0.25788665
1970-01-01 00:01:32,0.22230013
1970-01-01 00:01:33,0.21518282
1970-01-01 00:01:34,0.16536169
1970-01-01 00:01:35,0.12265786
1970-01-01 00:01:36,0.11554055
1970-01-01 00:01:37,0.087071331
1970-01-01 00:01:38,0.079954026
1970-01-01 00:01:39,0.01589828
1970-01-01 00:01:40,-0.048157466
1970-01-01 00:01:41,-0.02680555
1970-01-01 00:01:42,-0.005453635
1970-01-01 00:01:43,-0.005453635
1970-01-01 00:01:44,-0.033922855
1970-01-01 00:01:45,-0.069509381
1970-01-01 00:01:46,-0.033922855
1970-01-01 00:01:47,-0.01257094
1970-01-01 00:01:48,-0.02680555
1970-01-01 00:01:49,-0.048157466
1970-01-01 00:01:50,-0.01257094
1970-01-01 00:01:51,0.023015585
1970-01-01 00:01:52,0.087071331
1970-01-01 00:01:53,0.01589828
1970-01-01 00:01:54,-0.019688245
1970-01-01 00:01:55,-0.005453635
1970-01-01 00:01:56,-0.041040161
1970-01-01 00:01:57,-0.069509381
1970-01-01 00:01:58,-0.041040161
1970-01-01 00:01:59,-0.033922855
1970-01-01 00:02:00,-0.062392076
1970-01-01 00:02:01,-0.11933052
1970-01-01 00:02:02,-0.041040161
1970-01-01 00:02:03,-0.005453635
1970-01-01 00:02:04,0.037250196
1970-01-01 00:02:05,0.058602111
1970-01-01 00:02:06,0.03013289
1970-01-01 00:02:07,-0.005453635
1970-01-01 00:02:08,0.023015585
1970-01-01 00:02:09,0.044367501
1970-01-01 00:02:10,0.058602111
1970-01-01 00:02:11,0.0016636701
1970-01-01 00:02:12,-0.01257094
1970-01-01 00:02:13,0.01589828
1970-01-01 00:02:14,-0.005453635
1970-01-01 00:02:15,-0.041040161
1970-01-01 00:02:16,-0.11933052
1970-01-01 00:02:17,-0.18338626
1970-01-01 00:02:18,-0.26167662
1970-01-01 00:02:19,-0.25455931
1970-01-01 00:02:20,-0.30438045
1970-01-01 00:02:21,-0.29014584
1970-01-01 00:02:22,-0.25455931
1970-01-01 00:02:23,-0.21897279
1970-01-01 00:02:24,-0.19050357
1970-01-01 00:02:25,-0.10509591
1970-01-01 00:02:26,-0.14779974
1970-01-01 00:02:27,-0.15491704
1970-01-01 00:02:28,-0.14779974
1970-01-01 00:02:29,-0.13356513
1970-01-01 00:02:30,-0.11933052
1970-01-01 00:02:31,-0.12644782
1970-01-01 00:02:32,-0.083743991
1970-01-01 00:02:33,-0.12644782
1970-01-01 00:02:34,-0.15491704
1970-01-01 00:02:35,-0.10509591
1970-01-01 00:02:36,-0.11221321
1970-01-01 00:02:37,-0.11933052
1970-01-01 00:02:38,-0.069509381
1970-01-01 00:02:39,-0.02680555
1970-01-01 00:02:40,-0.019688245
1970-01-01 00:02:41,-0.17626896
1970-01-01 00:02:42,-0.10509591
1970-01-01 00:02:43,-0.090861296
1970-01-01 00:02:44,-0.090861296
1970-01-01 00:02:45,-0.090861296
1970-01-01 00:02:46,-0.01257094
1970-01-01 00:02:47,0.1867136
1970-01-01 00:02:48,0.25076935
1970-01-01 00:02:49,-0.15491704
1970-01-01 00:02:50,-1.016111
1970-01-01 00:02:51,-1.9128914
1970-01-01 00:02:52,-2.7456161
1970-01-01 00:02:53,-3.4217601
1970-01-01 00:02:54,-4.1406079
1970-01-01 00:02:55,-4.6886404
1970-01-01 00:02:56,-5.0089191
1970-01-01 00:02:57,-5.0800922
1970-01-01 00:02:58,-4.866573
1970-01-01 00:02:59,-4.4893558
1970-01-01 00:03:00,-3.7562734
1970-01-01 00:03:01,-3.0801294
1970-01-01 00:03:02,-2.3612816
1970-01-01 00:03:03,-1.5285569
1970-01-01 00:03:04,-0.71718415
1970-01-01 00:03:05,-0.19050357
1970-01-01 00:03:06,0.072836721
1970-01-01 00:03:07,0.072836721
1970-01-01 00:03:08,0.072836721
1970-01-01 00:03:09,0.23653474
1970-01-01 00:03:10,0.24365204
1970-01-01 00:03:11,0.14400977
1970-01-01 00:03:12,0.15824438
1970-01-01 00:03:13,0.22941743
1970-01-01 00:03:14,0.29347318
1970-01-01 00:03:15,0.30770779
1970-01-01 00:03:16,0.33617701
1970-01-01 00:03:17,0.38599815
1970-01-01 00:03:18,0.3219424
1970-01-01 00:03:19,0.29347318
1970-01-01 00:03:20,0.34329431
1970-01-01 00:03:21,0.35041162
1970-01-01 00:03:22,0.28635587
1970-01-01 00:03:23,0.30770779
1970-01-01 00:03:24,0.34329431
1970-01-01 00:03:25,0.3290597
1970-01-01 00:03:26,0.33617701
1970-01-01 00:03:27,0.3219424
1970-01-01 00:03:28,0.35752893
1970-01-01 00:03:29,0.33617701
1970-01-01 00:03:30,0.33617701
1970-01-01 00:03:31,0.35752893
1970-01-01 00:03:32,0.35041162
1970-01-01 00:03:33,0.29347318
1970-01-01 00:03:34,0.27923857
1970-01-01 00:03:35,0.33617701
1970-01-01 00:03:36,0.34329431
1970-01-01 00:03:37,0.35041162
1970-01-01 00:03:38,0.30770779
1970-01-01 00:03:39,0.27212126
1970-01-01 00:03:40,0.31482509
1970-01-01 00:03:41,0.34329431
1970-01-01 00:03:42,0.33617701
1970-01-01 00:03:43,0.33617701
1970-01-01 00:03:44,0.35752893
1970-01-01 00:03:45,0.34329431
1970-01-01 00:03:46,0.31482509
1970-01-01 00:03:47,0.27212126
1970-01-01 00:03:48,0.27923857
1970-01-01 00:03:49,0.29347318
1970-01-01 00:03:50,0.19383091
1970-01-01 00:03:51,0.22941743
1970-01-01 00:03:52,0.29347318
1970-01-01 00:03:53,0.25076935
1970-01-01 00:03:54,0.20806552
1970-01-01 00:03:55,0.14400977
1970-01-01 00:03:56,0.094188636
1970-01-01 00:03:57,0.087071331
1970-01-01 00:03:58,0.087071331
1970-01-01 00:03:59,0.03013289
1970-01-01 00:04:00,-0.005453635
1970-01-01 00:04:01,0.0016636701
1970-01-01 00:04:02,0.0016636701
1970-01-01 00:04:03,-0.048157466
1970-01-01 00:04:04,-0.055274771
1970-01-01 00:04:05,-0.041040161
1970-01-01 00:04:06,-0.041040161
1970-01-01 00:04:07,-0.055274771
1970-01-01 00:04:08,-0.090861296
1970-01-01 00:04:09,-0.14779974
1970-01-01 00:04:10,-0.069509381
1970-01-01 00:04:11,0.0087809752
1970-01-01 00:04:12,0.0016636701
1970-01-01 00:04:13,-0.041040161
1970-01-01 00:04:14,-0.019688245
1970-01-01 00:04:15,-0.02680555
1970-01-01 00:04:16,-0.01257094
1970-01-01 00:04:17,0.023015585
1970-01-01 00:04:18,0.0087809752
1970-01-01 00:04:19,0.0016636701
1970-01-01 00:04:20,-0.01257094
1970-01-01 00:04:21,0.01589828
1970-01-01 00:04:22,0.01589828
1970-01-01 00:04:23,-0.02680555
1970-01-01 00:04:24,0.037250196
1970-01-01 00:04:25,-0.02680555
1970-01-01 00:04:26,0.044367501
1970-01-01 00:04:27,0.051484806
1970-01-01 00:04:28,-0.005453635
1970-01-01 00:04:29,0.044367501
1970-01-01 00:04:30,0.094188636
1970-01-01 00:04:31,0.0087809752
1970-01-01 00:04:32,0.058602111
1970-01-01 00:04:33,0.051484806
1970-01-01 00:04:34,0.051484806
1970-01-01 00:04:35,0.065719416
1970-01-01 00:04:36,0.065719416
1970-01-01 00:04:37,0.10842325
1970-01-01 00:04:38,0.051484806
1970-01-01 00:04:39,0.03013289
1970-01-01 00:04:40,-0.005453635
1970-01-01 00:04:41,-0.041040161
1970-01-01 00:04:42,-0.062392076
1970-01-01 00:04:43,-0.13356513
1970-01-01 00:04:44,-0.11933052
1970-01-01 00:04:45,-0.090861296
1970-01-01 00:04:46,-0.097978601
1970-01-01 00:04:47,-0.10509591
1970-01-01 00:04:48,-0.14068243
1970-01-01 00:04:49,-0.11933052
1970-01-01 00:04:50,-0.033922855
1970-01-01 00:04:51,-0.062392076
1970-01-01 00:04:52,-0.083743991
1970-01-01 00:04:53,-0.069509381
1970-01-01 00:04:54,-0.048157466
1970-01-01 00:04:55,-0.01257094
1970-01-01 00:04:56,0.01589828
1970-01-01 00:04:57,-0.083743991
1970-01-01 00:04:58,-0.033922855
1970-01-01 00:04:59,-0.02680555
1970-01-01 00:05:00,-0.019688245
1970-01-01 00:05:01,-0.055274771
1970-01-01 00:05:02,-0.041040161
1970-01-01 00:05:03,-0.083743991
1970-01-01 00:05:04,-0.076626686
1970-01-01 00:05:05,-0.033922855
1970-01-01 00:05:06,-0.055274771
1970-01-01 00:05:07,0.0016636701
1970-01-01 00:05:08,-0.019688245
1970-01-01 00:05:09,-0.019688245
1970-01-01 00:05:10,-0.019688245
1970-01-01 00:05:11,0.079954026
1970-01-01 00:05:12,0.28635587
1970-01-01 00:05:13,0.25076935
1970-01-01 00:05:14,-0.29726314
1970-01-01 00:05:15,-1.2082782
1970-01-01 00:05:16,-2.0765894
1970-01-01 00:05:17,-2.9235487
1970-01-01 00:05:18,-3.535637
1970-01-01 00:05:19,-4.119256
1970-01-01 00:05:20,-4.6459366
1970-01-01 00:05:21,-4.8736903
1970-01-01 00:05:22,-4.8309865
1970-01-01 00:05:23,-4.4893558
1970-01-01 00:05:24,-3.7989773
1970-01-01 00:05:25,-2.9591353
1970-01-01 00:05:26,-2.3256951
1970-01-01 00:05:27,-1.5854954
1970-01-01 00:05:28,-0.77412259
1970-01-01 00:05:29,-0.21185548
1970-01-01 00:05:30,0.14400977
1970-01-01 00:05:31,0.27212126
1970-01-01 00:05:32,0.22230013
1970-01-01 00:05:33,0.25076935
1970-01-01 00:05:34,0.3290597
1970-01-01 00:05:35,0.27923857
1970-01-01 00:05:36,0.26500396
1970-01-01 00:05:37,0.30059048
1970-01-01 00:05:38,0.36464623
1970-01-01 00:05:39,0.3290597
1970-01-01 00:05:40,0.27923857
1970-01-01 00:05:41,0.30770779
1970-01-01 00:05:42,0.30770779
1970-01-01 00:05:43,0.3219424
1970-01-01 00:05:44,0.39311545
1970-01-01 00:05:45,0.38599815
1970-01-01 00:05:46,0.40735006
1970-01-01 00:05:47,0.3290597
1970-01-01 00:05:48,0.3219424
1970-01-01 00:05:49,0.36464623
1970-01-01 00:05:50,0.36464623
1970-01-01 00:05:51,0.35041162
1970-01-01 00:05:52,0.28635587
1970-01-01 00:05:53,0.30059048
1970-01-01 00:05:54,0.25788665
1970-01-01 00:05:55,0.37176354
1970-01-01 00:05:56,0.33617701
1970-01-01 00:05:57,0.34329431
1970-01-01 00:05:58,0.29347318
1970-01-01 00:05:59,0.1867136
1970-01-01 00:06:00,0.26500396
1970-01-01 00:06:01,0.33617701
1970-01-01 00:06:02,0.34329431
1970-01-01 00:06:03,0.23653474
1970-01-01 00:06:04,0.22941743
1970-01-01 00:06:05,0.26500396
1970-01-01 00:06:06,0.3290597
1970-01-01 00:06:07,0.30770779
1970-01-01 00:06:08,0.28635587
1970-01-01 00:06:09,0.28635587
1970-01-01 00:06:10,0.29347318
1970-01-01 00:06:11,0.29347318
1970-01-01 00:06:12,0.23653474
1970-01-01 00:06:13,0.21518282
1970-01-01 00:06:14,0.24365204
1970-01-01 00:06:15,0.21518282
1970-01-01 00:06:16,0.17247899
1970-01-01 00:06:17,0.16536169
1970-01-01 00:06:18,0.12265786
1970-01-01 00:06:19,0.15824438
1970-01-01 00:06:20,0.13689247
1970-01-01 00:06:21,0.079954026
1970-01-01 00:06:22,0.072836721
1970-01-01 00:06:23,0.058602111
1970-01-01 00:06:24,0.11554055
1970-01-01 00:06:25,0.051484806
1970-01-01 00:06:26,0.023015585
1970-01-01 00:06:27,0.079954026
1970-01-01 00:06:28,0.037250196
1970-01-01 00:06:29,0.044367501
1970-01-01 00:06:30,0.023015585
1970-01-01 00:06:31,0.072836721
1970-01-01 00:06:32,0.10130594
1970-01-01 00:06:33,0.037250196
1970-01-01 00:06:34,-0.005453635
1970-01-01 00:06:35,0.037250196
1970-01-01 00:06:36,0.10842325
1970-01-01 00:06:37,0.065719416
1970-01-01 00:06:38,0.094188636
1970-01-01 00:06:39,0.072836721
1970-01-01 00:06:40,0.044367501
1970-01-01 00:06:41,0.087071331
1970-01-01 00:06:42,0.044367501
1970-01-01 00:06:43,0.037250196
1970-01-01 00:06:44,0.072836721
1970-01-01 00:06:45,0.13689247
1970-01-01 00:06:46,0.087071331
1970-01-01 00:06:47,0.044367501
1970-01-01 00:06:48,0.065719416
1970-01-01 00:06:49,0.094188636
1970-01-01 00:06:50,0.10842325
1970-01-01 00:06:51,0.14400977
1970-01-01 00:06:52,0.13689247
1970-01-01 00:06:53,0.15112708
1970-01-01 00:06:54,0.14400977
1970-01-01 00:06:55,0.16536169
1970-01-01 00:06:56,0.1867136
1970-01-01 00:06:57,0.14400977
1970-01-01 00:06:58,0.12265786
1970-01-01 00:06:59,0.15824438
1970-01-01 00:07:00,0.15824438
1970-01-01 00:07:01,0.15112708
1970-01-01 00:07:02,0.079954026
1970-01-01 00:07:03,0.023015585
1970-01-01 00:07:04,0.11554055
1970-01-01 00:07:05,0.058602111
1970-01-01 00:07:06,-0.083743991
1970-01-01 00:07:07,-0.11933052
1970-01-01 00:07:08,0.03013289
1970-01-01 00:07:09,-0.005453635
1970-01-01 00:07:10,-0.097978601
1970-01-01 00:07:11,-0.083743991
1970-01-01 00:07:12,-0.10509591
1970-01-01 00:07:13,-0.048157466
1970-01-01 00:07:14,-0.005453635
1970-01-01 00:07:15,-0.076626686
1970-01-01 00:07:16,-0.048157466
1970-01-01 00:07:17,0.023015585
1970-01-01 00:07:18,-0.069509381
1970-01-01 00:07:19,-0.005453635
1970-01-01 00:07:20,0.023015585
1970-01-01 00:07:21,0.01589828
1970-01-01 00:07:22,-0.02680555
1970-01-01 00:07:23,-0.033922855
1970-01-01 00:07:24,-0.033922855
1970-01-01 00:07:25,-0.02680555
1970-01-01 00:07:26,-0.005453635
1970-01-01 00:07:27,-0.033922855
1970-01-01 00:07:28,-0.069509381
1970-01-01 00:07:29,0.044367501
1970-01-01 00:07:30,0.023015585
1970-01-01 00:07:31,-0.055274771
1970-01-01 00:07:32,-0.076626686
1970-01-01 00:07:33,-0.083743991
1970-01-01 00:07:34,0.0087809752
1970-01-01 00:07:35,0.20094821
1970-01-01 00:07:36,0.30770779
1970-01-01 00:07:37,-0.01257094
1970-01-01 00:07:38,-0.83106103
1970-01-01 00:07:39,-1.4573839
1970-01-01 00:07:40,-2.0694721
1970-01-01 00:07:41,-2.5392143
1970-01-01 00:07:42,-3.115716
1970-01-01 00:07:43,-3.770508
1970-01-01 00:07:44,-4.1334906
1970-01-01 00:07:45,-4.1761944
1970-01-01 00:07:46,-3.8060946
1970-01-01 00:07:47,-2.9876045
1970-01-01 00:07:48,-2.0837067
1970-01-01 00:07:49,-1.3648589
1970-01-01 00:07:50,-0.77412259
1970-01-01 00:07:51,-0.26167662
1970-01-01 00:07:52,0.0087809752
1970-01-01 00:07:53,0.14400977
1970-01-01 00:07:54,0.21518282
1970-01-01 00:07:55,0.20094821
1970-01-01 00:07:56,0.23653474
1970-01-01 00:07:57,0.21518282
1970-01-01 00:07:58,0.22941743
1970-01-01 00:07:59,0.094188636
1970-01-01 00:08:00,0.072836721
1970-01-01 00:08:01,0.14400977
1970-01-01 00:08:02,0.14400977
1970-01-01 00:08:03,0.20094821
1970-01-01 00:08:04,0.26500396
1970-01-01 00:08:05,0.19383091
1970-01-01 00:08:06,0.14400977
1970-01-01 00:08:07,0.1795963
1970-01-01 00:08:08,0.15824438
1970-01-01 00:08:09,0.26500396
1970-01-01 00:08:10,0.25076935
1970-01-01 00:08:11,0.22941743
1970-01-01 00:08:12,0.29347318
1970-01-01 00:08:13,0.3290597
1970-01-01 00:08:14,0.33617701
1970-01-01 00:08:15,0.27923857
1970-01-01 00:08:16,0.30770779
1970-01-01 00:08:17,0.37888084
1970-01-01 00:08:18,0.35752893
1970-01-01 00:08:19,0.35752893
1970-01-01 00:08:20,0.35041162
1970-01-01 00:08:21,0.39311545
1970-01-01 00:08:22,0.44293659
1970-01-01 00:08:23,0.42158467
1970-01-01 00:08:24,0.37888084
1970-01-01 00:08:25,0.34329431
1970-01-01 00:08:26,0.35041162
1970-01-01 00:08:27,0.37176354
1970-01-01 00:08:28,0.35752893
1970-01-01 00:08:29,0.3290597
1970-01-01 00:08:30,0.37176354
1970-01-01 00:08:31,0.36464623
1970-01-01 00:08:32,0.37888084
1970-01-01 00:08:33,0.37176354
1970-01-01 00:08:34,0.33617701
1970-01-01 00:08:35,0.39311545
1970-01-01 00:08:36,0.34329431
1970-01-01 00:08:37,0.24365204
1970-01-01 00:08:38,0.22230013
1970-01-01 00:08:39,0.25788665
1970-01-01 00:08:40,0.1795963
1970-01-01 00:08:41,0.13689247
1970-01-01 00:08:42,0.20094821
1970-01-01 00:08:43,0.20094821
1970-01-01 00:08:44,0.037250196
1970-01-01 00:08:45,0.11554055
1970-01-01 00:08:46,0.10842325
1970-01-01 00:08:47,0.03013289
1970-01-01 00:08:48,-0.02680555
1970-01-01 00:08:49,-0.005453635
1970-01-01 00:08:50,-0.019688245
1970-01-01 00:08:51,0.01589828
1970-01-01 00:08:52,0.03013289
1970-01-01 00:08:53,0.058602111
1970-01-01 00:08:54,-0.033922855
1970-01-01 00:08:55,-0.019688245
1970-01-01 00:08:56,0.0087809752
1970-01-01 00:08:57,0.01589828
1970-01-01 00:08:58,0.051484806
1970-01-01 00:08:59,-0.055274771
1970-01-01 00:09:00,0.0016636701
1970-01-01 00:09:01,0.044367501
1970-01-01 00:09:02,0.01589828
1970-01-01 00:09:03,0.0087809752
1970-01-01 00:09:04,0.072836721
1970-01-01 00:09:05,0.023015585
1970-01-01 00:09:06,0.065719416
1970-01-01 00:09:07,0.065719416
1970-01-01 00:09:08,0.094188636
1970-01-01 00:09:09,0.12265786
1970-01-01 00:09:10,0.11554055
1970-01-01 00:09:11,0.058602111
1970-01-01 00:09:12,0.0087809752
1970-01-01 00:09:13,0.079954026
1970-01-01 00:09:14,0.12265786
1970-01-01 00:09:15,0.11554055
1970-01-01 00:09:16,0.14400977
1970-01-01 00:09:17,0.1795963
1970-01-01 00:09:18,0.23653474
1970-01-01 00:09:19,0.22230013
1970-01-01 00:09:20,0.1867136
1970-01-01 00:09:21,0.22230013
1970-01-01 00:09:22,0.22230013
1970-01-01 00:09:23,0.1867136
1970-01-01 00:09:24,0.1795963
1970-01-01 00:09:25,0.23653474
1970-01-01 00:09:26,0.22230013
1970-01-01 00:09:27,0.20806552
1970-01-01 00:09:28,0.14400977
1970-01-01 00:09:29,0.079954026
1970-01-01 00:09:30,0.14400977
1970-01-01 00:09:31,0.12265786
1970-01-01 00:09:32,0.065719416
1970-01-01 00:09:33,0.072836721
1970-01-01 00:09:34,0.094188636
1970-01-01 00:09:35,0.072836721
1970-01-01 00:09:36,0.14400977
1970-01-01 00:09:37,0.17247899
1970-01-01 00:09:38,0.14400977
1970-01-01 00:09:39,0.20806552
1970-01-01 00:09:40,0.23653474
1970-01-01 00:09:41,0.19383091
1970-01-01 00:09:42,0.15824438
1970-01-01 00:09:43,0.10842325
1970-01-01 00:09:44,0.15112708
1970-01-01 00:09:45,0.19383091
1970-01-01 00:09:46,0.24365204
1970-01-01 00:09:47,0.15112708
1970-01-01 00:09:48,0.14400977
1970-01-01 00:09:49,0.17247899
1970-01-01 00:09:50,0.20806552
1970-01-01 00:09:51,0.27212126
1970-01-01 00:09:52,0.24365204
1970-01-01 00:09:53,0.24365204
1970-01-01 00:09:54,0.34329431
1970-01-01 00:09:55,0.28635587
1970-01-01 00:09:56,0.20094821
1970-01-01 00:09:57,0.33617701
1970-01-01 00:09:58,0.50699233
1970-01-01 00:09:59,0.55681347
1970-01-01 00:10:00,0.25788665
1970-01-01 00:10:01,-0.39690542
1970-01-01 00:10:02,-0.94493791
1970-01-01 00:10:03,-1.4858531
1970-01-01 00:10:04,-2.090824
1970-01-01 00:10:05,-2.5605662
1970-01-01 00:10:06,-3.2580621
1970-01-01 00:10:07,-3.4644639
1970-01-01 00:10:08,-3.2367102
1970-01-01 00:10:09,-2.7883199
1970-01-01 00:10:10,-2.0765894
1970-01-01 00:10:11,-1.3221551
1970-01-01 00:10:12,-0.83106103
1970-01-01 00:10:13,-0.26167662
1970-01-01 00:10:14,0.12265786
1970-01-01 00:10:15,0.30059048
1970-01-01 00:10:16,0.44293659
1970-01-01 00:10:17,0.53546155
1970-01-01 00:10:18,0.54257886
1970-01-01 00:10:19,0.6066346
1970-01-01 00:10:20,0.59239999
1970-01-01 00:10:21,0.58528269
1970-01-01 00:10:22,0.54969616
1970-01-01 00:10:23,0.50699233
1970-01-01 00:10:24,0.54969616
1970-01-01 00:10:25,0.62086921
1970-01-01 00:10:26,0.55681347
1970-01-01 00:10:27,0.49987503
1970-01-01 00:10:28,0.56393077
1970-01-01 00:10:29,0.59239999
1970-01-01 00:10:30,0.5995173
1970-01-01 00:10:31,0.5995173
1970-01-01 00:10:32,0.56393077
1970-01-01 00:10:33,0.57816538
1970-01-01 00:10:34,0.66357304
1970-01-01 00:10:35,0.63510382
1970-01-01 00:10:36,0.63510382
1970-01-01 00:10:37,0.58528269
1970-01-01 00:10:38,0.57816538
1970-01-01 00:10:39,0.57104808
1970-01-01 00:10:40,0.65645574
1970-01-01 00:10:41,0.62798652
1970-01-01 00:10:42,0.68492496
1970-01-01 00:10:43,0.64222113
1970-01-01 00:10:44,0.69915957
1970-01-01 00:10:45,0.65645574
1970-01-01 00:10:46,0.63510382
1970-01-01 00:10:47,0.69915957
1970-01-01 00:10:48,0.67780765
1970-01-01 00:10:49,0.68492496
1970-01-01 00:10:50,0.69915957
1970-01-01 00:10:51,0.71339418
1970-01-01 00:10:52,0.68492496
1970-01-01 00:10:53,0.68492496
1970-01-01 00:10:54,0.67069035
1970-01-01 00:10:55,0.65645574
1970-01-01 00:10:56,0.67780765
1970-01-01 00:10:57,0.64933843
1970-01-01 00:10:58,0.69915957
1970-01-01 00:10:59,0.67780765
1970-01-01 00:11:00,0.62798652
1970-01-01 00:11:01,0.5995173
1970-01-01 00:11:02,0.55681347
1970-01-01 00:11:03,0.50699233
1970-01-01 00:11:04,0.4571712
1970-01-01 00:11:05,0.43581928
1970-01-01 00:11:06,0.44293659
1970-01-01 00:11:07,0.33617701
1970-01-01 00:11:08,0.3219424
1970-01-01 00:11:09,0.33617701
1970-01-01 00:11:10,0.37176354
1970-01-01 00:11:11,0.35752893
1970-01-01 00:11:12,0.30770779
1970-01-01 00:11:13,0.24365204
1970-01-01 00:11:14,0.26500396
1970-01-01 00:11:15,0.28635587
1970-01-01 00:11:16,0.26500396
1970-01-01 00:11:17,0.22230013
1970-01-01 00:11:18,0.25076935
1970-01-01 00:11:19,0.22230013
1970-01-01 00:11:20,0.1795963
1970-01-01 00:11:21,0.20094821
1970-01-01 00:11:22,0.25788665
1970-01-01 00:11:23,0.33617701
1970-01-01 00:11:24,0.21518282
1970-01-01 00:11:25,0.15112708
1970-01-01 00:11:26,0.22230013
1970-01-01 00:11:27,0.1867136
1970-01-01 00:11:28,0.21518282
1970-01-01 00:11:29,0.30059048
1970-01-01 00:11:30,0.22941743
1970-01-01 00:11:31,0.26500396
1970-01-01 00:11:32,0.20094821
1970-01-01 00:11:33,0.1795963
1970-01-01 00:11:34,0.29347318
1970-01-01 00:11:35,0.27212126
1970-01-01 00:11:36,0.24365204
1970-01-01 00:11:37,0.3219424
1970-01-01 00:11:38,0.34329431
1970-01-01 00:11:39,0.40023276
1970-01-01 00:11:40,0.42870198
1970-01-01 00:11:41,0.3219424
1970-01-01 00:11:42,0.37888084
1970-01-01 00:11:43,0.37888084
1970-01-01 00:11:44,0.35752893
1970-01-01 00:11:45,0.23653474
1970-01-01 00:11:46,0.25788665
1970-01-01 00:11:47,0.21518282
1970-01-01 00:11:48,0.1867136
1970-01-01 00:11:49,0.12265786
1970-01-01 00:11:50,0.17247899
1970-01-01 00:11:51,0.15824438
1970-01-01 00:11:52,0.14400977
1970-01-01 00:11:53,0.15112708
1970-01-01 00:11:54,0.12265786
1970-01-01 00:11:55,0.01589828
1970-01-01 00:11:56,0.072836721
1970-01-01 00:11:57,0.087071331
1970-01-01 00:11:58,0.087071331
1970-01-01 00:11:59,0.12977516
1970-01-01 00:12:00,0.058602111
1970-01-01 00:12:01,0.087071331
1970-01-01 00:12:02,0.13689247
1970-01-01 00:12:03,0.072836721
