t,ECG 6
1970-01-01 00:01:19,-0.19591155
1970-01-01 00:01:20,-0.21727995
1970-01-01 00:01:21,-0.20659575
1970-01-01 00:01:22,-0.20659575
1970-01-01 00:01:23,-0.21727995
1970-01-01 00:01:24,-0.26001676
1970-01-01 00:01:25,-0.22796416
1970-01-01 00:01:26,-0.20659575
1970-01-01 00:01:27,-0.22796416
1970-01-01 00:01:28,-0.23864836
1970-01-01 00:01:29,-0.23864836
1970-01-01 00:01:30,-0.21727995
1970-01-01 00:01:31,-0.22796416
1970-01-01 00:01:32,-0.18522735
1970-01-01 00:01:33,-0.16385894
1970-01-01 00:01:34,-0.15317474
1970-01-01 00:01:35,-0.17454314
1970-01-01 00:01:36,-0.17454314
1970-01-01 00:01:37,-0.17454314
1970-01-01 00:01:38,-0.17454314
1970-01-01 00:01:39,-0.14249054
1970-01-01 00:01:40,-0.13180633
1970-01-01 00:01:41,-0.15317474
1970-01-01 00:01:42,-0.17454314
1970-01-01 00:01:43,-0.14249054
1970-01-01 00:01:44,-0.17454314
1970-01-01 00:01:45,-0.15317474
1970-01-01 00:01:46,-0.14249054
1970-01-01 00:01:47,-0.089069523
1970-01-01 00:01:48,0.017772503
1970-01-01 00:01:49,0.028456706
1970-01-01 00:01:50,0.071193516
1970-01-01 00:01:51,0.049825111
1970-01-01 00:01:52,0.049825111
1970-01-01 00:01:53,0.10324612
1970-01-01 00:01:54,0.15666714
1970-01-01 00:01:55,0.18871975
1970-01-01 00:01:56,0.24214076
1970-01-01 00:01:57,0.25282496
1970-01-01 00:01:58,0.19940395
1970-01-01 00:01:59,0.17803554
1970-01-01 00:02:00,0.14598293
1970-01-01 00:02:01,0.12461453
1970-01-01 00:02:02,0.092561922
1970-01-01 00:02:03,0.071193516
1970-01-01 00:02:04,0.0070883007
1970-01-01 00:02:05,0.039140909
1970-01-01 00:02:06,0.017772503
1970-01-01 00:02:07,0.0070883007
1970-01-01 00:02:08,-0.024964307
1970-01-01 00:02:09,-0.0035959019
1970-01-01 00:02:10,-0.057016915
1970-01-01 00:02:11,-0.014280105
1970-01-01 00:02:12,-0.07838532
1970-01-01 00:02:13,-0.07838532
1970-01-01 00:02:14,-0.14249054
1970-01-01 00:02:15,-0.15317474
1970-01-01 00:02:16,-0.15317474
1970-01-01 00:02:17,-0.19591155
1970-01-01 00:02:18,-0.18522735
1970-01-01 00:02:19,-0.23864836
1970-01-01 00:02:20,-0.19591155
1970-01-01 00:02:21,-0.20659575
1970-01-01 00:02:22,-0.19591155
1970-01-01 00:02:23,-0.14249054
1970-01-01 00:02:24,-0.16385894
1970-01-01 00:02:25,-0.21727995
1970-01-01 00:02:26,-0.24933256
1970-01-01 00:02:27,-0.18522735
1970-01-01 00:02:28,-0.17454314
1970-01-01 00:02:29,-0.14249054
1970-01-01 00:02:30,-0.12112213
1970-01-01 00:02:31,-0.15317474
1970-01-01 00:02:32,-0.15317474
1970-01-01 00:02:33,-0.14249054
1970-01-01 00:02:34,-0.12112213
1970-01-01 00:02:35,-0.13180633
1970-01-01 00:02:36,-0.12112213
1970-01-01 00:02:37,-0.13180633
1970-01-01 00:02:38,-0.046332712
1970-01-01 00:02:39,0.028456706
1970-01-01 00:02:40,0.049825111
1970-01-01 00:02:41,0.17803554
1970-01-01 00:02:42,0.4024038
1970-01-01 00:02:43,0.76566669
1970-01-01 00:02:44,1.2785084
1970-01-01 00:02:45,1.7913501
1970-01-01 00:02:46,2.1973498
1970-01-01 00:02:47,2.5392443
1970-01-01 00:02:48,2.678139
1970-01-01 00:02:49,2.784981
1970-01-01 00:02:50,2.8063494
1970-01-01 00:02:51,2.7208758
1970-01-01 00:02:52,2.6033495
1970-01-01 00:02:53,2.5178759
1970-01-01 00:02:54,2.5606127
1970-01-01 00:02:55,2.6567706
1970-01-01 00:02:56,2.6995074
1970-01-01 00:02:57,2.8063494
1970-01-01 00:02:58,2.7529284
1970-01-01 00:02:59,2.5285601
1970-01-01 00:03:00,2.3896655
1970-01-01 00:03:01,2.5071917
1970-01-01 00:03:02,2.7422442
1970-01-01 00:03:03,2.9238756
1970-01-01 00:03:04,2.8170336
1970-01-01 00:03:05,2.3255603
1970-01-01 00:03:06,1.5135609
1970-01-01 00:03:07,0.70156147
1970-01-01 00:03:08,0.12461453
1970-01-01 00:03:09,-0.15317474
1970-01-01 00:03:10,-0.18522735
1970-01-01 00:03:11,-0.19591155
1970-01-01 00:03:12,-0.29206937
1970-01-01 00:03:13,-0.32412198
1970-01-01 00:03:14,-0.35617459
1970-01-01 00:03:15,-0.37754299
1970-01-01 00:03:16,-0.43096401
1970-01-01 00:03:17,-0.49506922
1970-01-01 00:03:18,-0.45233241
1970-01-01 00:03:19,-0.45233241
1970-01-01 00:03:20,-0.45233241
1970-01-01 00:03:21,-0.43096401
1970-01-01 00:03:22,-0.44164821
1970-01-01 00:03:23,-0.46301661
1970-01-01 00:03:24,-0.49506922
1970-01-01 00:03:25,-0.44164821
1970-01-01 00:03:26,-0.4095956
1970-01-01 00:03:27,-0.4202798
1970-01-01 00:03:28,-0.45233241
1970-01-01 00:03:29,-0.50575343
1970-01-01 00:03:30,-0.49506922
1970-01-01 00:03:31,-0.43096401
1970-01-01 00:03:32,-0.4202798
1970-01-01 00:03:33,-0.47370082
1970-01-01 00:03:34,-0.51643763
1970-01-01 00:03:35,-0.51643763
1970-01-01 00:03:36,-0.51643763
1970-01-01 00:03:37,-0.49506922
1970-01-01 00:03:38,-0.49506922
1970-01-01 00:03:39,-0.53780603
1970-01-01 00:03:40,-0.58054284
1970-01-01 00:03:41,-0.54849024
1970-01-01 00:03:42,-0.54849024
1970-01-01 00:03:43,-0.51643763
1970-01-01 00:03:44,-0.60191125
1970-01-01 00:03:45,-0.63396386
1970-01-01 00:03:46,-0.64464806
1970-01-01 00:03:47,-0.61259545
1970-01-01 00:03:48,-0.59122705
1970-01-01 00:03:49,-0.61259545
1970-01-01 00:03:50,-0.65533226
1970-01-01 00:03:51,-0.73012168
1970-01-01 00:03:52,-0.71943748
1970-01-01 00:03:53,-0.73012168
1970-01-01 00:03:54,-0.77285849
1970-01-01 00:03:55,-0.77285849
1970-01-01 00:03:56,-0.7942269
1970-01-01 00:03:57,-0.78354269
1970-01-01 00:03:58,-0.83696371
1970-01-01 00:03:59,-0.8049111
1970-01-01 00:04:00,-0.85833211
1970-01-01 00:04:01,-0.87970052
1970-01-01 00:04:02,-0.89038472
1970-01-01 00:04:03,-0.95448994
1970-01-01 00:04:04,-0.95448994
1970-01-01 00:04:05,-0.97585834
1970-01-01 00:04:06,-0.98654254
1970-01-01 00:04:07,-1.0079109
1970-01-01 00:04:08,-0.98654254
1970-01-01 00:04:09,-0.96517414
1970-01-01 00:04:10,-0.95448994
1970-01-01 00:04:11,-0.95448994
1970-01-01 00:04:12,-0.98654254
1970-01-01 00:04:13,-0.97585834
1970-01-01 00:04:14,-0.95448994
1970-01-01 00:04:15,-0.95448994
1970-01-01 00:04:16,-0.90106892
1970-01-01 00:04:17,-0.85833211
1970-01-01 00:04:18,-0.8262795
1970-01-01 00:04:19,-0.83696371
1970-01-01 00:04:20,-0.77285849
1970-01-01 00:04:21,-0.75149009
1970-01-01 00:04:22,-0.67670067
1970-01-01 00:04:23,-0.65533226
1970-01-01 00:04:24,-0.60191125
1970-01-01 00:04:25,-0.48438502
1970-01-01 00:04:26,-0.48438502
1970-01-01 00:04:27,-0.48438502
1970-01-01 00:04:28,-0.4095956
1970-01-01 00:04:29,-0.33480618
1970-01-01 00:04:30,-0.35617459
1970-01-01 00:04:31,-0.31343778
1970-01-01 00:04:32,-0.28138517
1970-01-01 00:04:33,-0.21727995
1970-01-01 00:04:34,-0.18522735
1970-01-01 00:04:35,-0.15317474
1970-01-01 00:04:36,-0.18522735
1970-01-01 00:04:37,-0.19591155
1970-01-01 00:04:38,-0.19591155
1970-01-01 00:04:39,-0.16385894
1970-01-01 00:04:40,-0.15317474
1970-01-01 00:04:41,-0.18522735
1970-01-01 00:04:42,-0.17454314
1970-01-01 00:04:43,-0.17454314
1970-01-01 00:04:44,-0.15317474
1970-01-01 00:04:45,-0.13180633
1970-01-01 00:04:46,-0.16385894
1970-01-01 00:04:47,-0.21727995
1970-01-01 00:04:48,-0.27070097
1970-01-01 00:04:49,-0.24933256
1970-01-01 00:04:50,-0.21727995
1970-01-01 00:04:51,-0.20659575
1970-01-01 00:04:52,-0.23864836
1970-01-01 00:04:53,-0.30275358
1970-01-01 00:04:54,-0.33480618
1970-01-01 00:04:55,-0.28138517
1970-01-01 00:04:56,-0.31343778
1970-01-01 00:04:57,-0.27070097
1970-01-01 00:04:58,-0.28138517
1970-01-01 00:04:59,-0.32412198
1970-01-01 00:05:00,-0.35617459
1970-01-01 00:05:01,-0.32412198
1970-01-01 00:05:02,-0.30275358
1970-01-01 00:05:03,-0.29206937
1970-01-01 00:05:04,-0.28138517
1970-01-01 00:05:05,-0.32412198
1970-01-01 00:05:06,-0.34549039
1970-01-01 00:05:07,-0.32412198
1970-01-01 00:05:08,-0.33480618
1970-01-01 00:05:09,-0.28138517
1970-01-01 00:05:10,-0.30275358
1970-01-01 00:05:11,-0.33480618
1970-01-01 00:05:12,-0.31343778
1970-01-01 00:05:13,-0.29206937
1970-01-01 00:05:14,-0.29206937
1970-01-01 00:05:15,-0.29206937
1970-01-01 00:05:16,-0.31343778
1970-01-01 00:05:17,-0.28138517
1970-01-01 00:05:18,-0.29206937
1970-01-01 00:05:19,-0.24933256
1970-01-01 00:05:20,-0.24933256
1970-01-01 00:05:21,-0.24933256
1970-01-01 00:05:22,-0.27070097
1970-01-01 00:05:23,-0.23864836
1970-01-01 00:05:24,-0.22796416
1970-01-01 00:05:25,-0.20659575
1970-01-01 00:05:26,-0.22796416
1970-01-01 00:05:27,-0.27070097
1970-01-01 00:05:28,-0.24933256
1970-01-01 00:05:29,-0.21727995
1970-01-01 00:05:30,-0.13180633
1970-01-01 00:05:31,-0.15317474
1970-01-01 00:05:32,-0.099753726
1970-01-01 00:05:33,-0.067701118
1970-01-01 00:05:34,-0.046332712
1970-01-01 00:05:35,-0.03564851
1970-01-01 00:05:36,-0.014280105
1970-01-01 00:05:37,0.017772503
1970-01-01 00:05:38,0.0070883007
1970-01-01 00:05:39,-0.0035959019
1970-01-01 00:05:40,0.049825111
1970-01-01 00:05:41,0.10324612
1970-01-01 00:05:42,0.10324612
1970-01-01 00:05:43,0.10324612
1970-01-01 00:05:44,0.017772503
1970-01-01 00:05:45,-0.024964307
1970-01-01 00:05:46,-0.046332712
1970-01-01 00:05:47,-0.046332712
1970-01-01 00:05:48,-0.03564851
1970-01-01 00:05:49,-0.067701118
1970-01-01 00:05:50,-0.067701118
1970-01-01 00:05:51,-0.099753726
1970-01-01 00:05:52,-0.099753726
1970-01-01 00:05:53,-0.089069523
1970-01-01 00:05:54,-0.11043793
1970-01-01 00:05:55,-0.17454314
1970-01-01 00:05:56,-0.20659575
1970-01-01 00:05:57,-0.23864836
1970-01-01 00:05:58,-0.24933256
1970-01-01 00:05:59,-0.29206937
1970-01-01 00:06:00,-0.29206937
1970-01-01 00:06:01,-0.33480618
1970-01-01 00:06:02,-0.31343778
1970-01-01 00:06:03,-0.27070097
1970-01-01 00:06:04,-0.26001676
1970-01-01 00:06:05,-0.30275358
1970-01-01 00:06:06,-0.32412198
1970-01-01 00:06:07,-0.34549039
1970-01-01 00:06:08,-0.36685879
1970-01-01 00:06:09,-0.32412198
1970-01-01 00:06:10,-0.31343778
1970-01-01 00:06:11,-0.31343778
1970-01-01 00:06:12,-0.33480618
1970-01-01 00:06:13,-0.30275358
1970-01-01 00:06:14,-0.27070097
1970-01-01 00:06:15,-0.22796416
1970-01-01 00:06:16,-0.22796416
1970-01-01 00:06:17,-0.22796416
1970-01-01 00:06:18,-0.27070097
1970-01-01 00:06:19,-0.28138517
1970-01-01 00:06:20,-0.28138517
1970-01-01 00:06:21,-0.22796416
1970-01-01 00:06:22,-0.22796416
1970-01-01 00:06:23,-0.16385894
1970-01-01 00:06:24,-0.07838532
1970-01-01 00:06:25,-0.014280105
1970-01-01 00:06:26,0.21008815
1970-01-01 00:06:27,0.58403524
1970-01-01 00:06:28,1.0755086
1970-01-01 00:06:29,1.6204029
1970-01-01 00:06:30,1.9836658
1970-01-01 00:06:31,2.2828235
1970-01-01 00:06:32,2.5071917
1970-01-01 00:06:33,2.5926653
1970-01-01 00:06:34,2.6247179
1970-01-01 00:06:35,2.5392443
1970-01-01 00:06:36,2.4003497
1970-01-01 00:06:37,2.4003497
1970-01-01 00:06:38,2.4430865
1970-01-01 00:06:39,2.4537707
1970-01-01 00:06:40,2.5392443
1970-01-01 00:06:41,2.5392443
1970-01-01 00:06:42,2.5926653
1970-01-01 00:06:43,2.4110339
1970-01-01 00:06:44,2.2614551
1970-01-01 00:06:45,2.3576129
1970-01-01 00:06:46,2.6354021
1970-01-01 00:06:47,2.7636126
1970-01-01 00:06:48,2.678139
1970-01-01 00:06:49,2.2400866
1970-01-01 00:06:50,1.5242451
1970-01-01 00:06:51,0.72292988
1970-01-01 00:06:52,0.049825111
1970-01-01 00:06:53,-0.21727995
1970-01-01 00:06:54,-0.24933256
1970-01-01 00:06:55,-0.24933256
1970-01-01 00:06:56,-0.33480618
1970-01-01 00:06:57,-0.3989114
1970-01-01 00:06:58,-0.43096401
1970-01-01 00:06:59,-0.46301661
1970-01-01 00:07:00,-0.46301661
1970-01-01 00:07:01,-0.44164821
1970-01-01 00:07:02,-0.43096401
1970-01-01 00:07:03,-0.45233241
1970-01-01 00:07:04,-0.47370082
1970-01-01 00:07:05,-0.45233241
1970-01-01 00:07:06,-0.51643763
1970-01-01 00:07:07,-0.47370082
1970-01-01 00:07:08,-0.46301661
1970-01-01 00:07:09,-0.53780603
1970-01-01 00:07:10,-0.53780603
1970-01-01 00:07:11,-0.49506922
1970-01-01 00:07:12,-0.50575343
1970-01-01 00:07:13,-0.49506922
1970-01-01 00:07:14,-0.52712183
1970-01-01 00:07:15,-0.55917444
1970-01-01 00:07:16,-0.58054284
1970-01-01 00:07:17,-0.53780603
1970-01-01 00:07:18,-0.50575343
1970-01-01 00:07:19,-0.50575343
1970-01-01 00:07:20,-0.55917444
1970-01-01 00:07:21,-0.53780603
1970-01-01 00:07:22,-0.52712183
1970-01-01 00:07:23,-0.55917444
1970-01-01 00:07:24,-0.59122705
1970-01-01 00:07:25,-0.58054284
1970-01-01 00:07:26,-0.56985864
1970-01-01 00:07:27,-0.63396386
1970-01-01 00:07:28,-0.63396386
1970-01-01 00:07:29,-0.63396386
1970-01-01 00:07:30,-0.63396386
1970-01-01 00:07:31,-0.66601646
1970-01-01 00:07:32,-0.66601646
1970-01-01 00:07:33,-0.65533226
1970-01-01 00:07:34,-0.66601646
1970-01-01 00:07:35,-0.67670067
1970-01-01 00:07:36,-0.67670067
1970-01-01 00:07:37,-0.71943748
1970-01-01 00:07:38,-0.75149009
1970-01-01 00:07:39,-0.78354269
1970-01-01 00:07:40,-0.77285849
1970-01-01 00:07:41,-0.76217429
1970-01-01 00:07:42,-0.8049111
1970-01-01 00:07:43,-0.86901631
1970-01-01 00:07:44,-0.90106892
1970-01-01 00:07:45,-0.8155953
1970-01-01 00:07:46,-0.90106892
1970-01-01 00:07:47,-0.90106892
1970-01-01 00:07:48,-0.92243733
1970-01-01 00:07:49,-0.92243733
1970-01-01 00:07:50,-0.91175313
1970-01-01 00:07:51,-0.92243733
1970-01-01 00:07:52,-0.87970052
1970-01-01 00:07:53,-0.93312153
1970-01-01 00:07:54,-0.93312153
1970-01-01 00:07:55,-0.96517414
1970-01-01 00:07:56,-0.92243733
1970-01-01 00:07:57,-0.91175313
1970-01-01 00:07:58,-0.92243733
1970-01-01 00:07:59,-0.90106892
1970-01-01 00:08:00,-0.89038472
1970-01-01 00:08:01,-0.87970052
1970-01-01 00:08:02,-0.7942269
1970-01-01 00:08:03,-0.74080588
1970-01-01 00:08:04,-0.74080588
1970-01-01 00:08:05,-0.66601646
1970-01-01 00:08:06,-0.62327965
1970-01-01 00:08:07,-0.58054284
1970-01-01 00:08:08,-0.49506922
1970-01-01 00:08:09,-0.48438502
1970-01-01 00:08:10,-0.47370082
1970-01-01 00:08:11,-0.45233241
1970-01-01 00:08:12,-0.35617459
1970-01-01 00:08:13,-0.30275358
1970-01-01 00:08:14,-0.30275358
1970-01-01 00:08:15,-0.27070097
1970-01-01 00:08:16,-0.21727995
1970-01-01 00:08:17,-0.20659575
1970-01-01 00:08:18,-0.16385894
1970-01-01 00:08:19,-0.12112213
1970-01-01 00:08:20,-0.14249054
1970-01-01 00:08:21,-0.13180633
1970-01-01 00:08:22,-0.15317474
1970-01-01 00:08:23,-0.11043793
1970-01-01 00:08:24,-0.12112213
1970-01-01 00:08:25,-0.099753726
1970-01-01 00:08:26,-0.11043793
1970-01-01 00:08:27,-0.15317474
1970-01-01 00:08:28,-0.12112213
1970-01-01 00:08:29,-0.17454314
1970-01-01 00:08:30,-0.18522735
1970-01-01 00:08:31,-0.18522735
1970-01-01 00:08:32,-0.18522735
1970-01-01 00:08:33,-0.18522735
1970-01-01 00:08:34,-0.20659575
1970-01-01 00:08:35,-0.19591155
1970-01-01 00:08:36,-0.22796416
1970-01-01 00:08:37,-0.18522735
1970-01-01 00:08:38,-0.23864836
1970-01-01 00:08:39,-0.24933256
1970-01-01 00:08:40,-0.22796416
1970-01-01 00:08:41,-0.20659575
1970-01-01 00:08:42,-0.23864836
1970-01-01 00:08:43,-0.23864836
1970-01-01 00:08:44,-0.26001676
1970-01-01 00:08:45,-0.29206937
1970-01-01 00:08:46,-0.28138517
1970-01-01 00:08:47,-0.30275358
1970-01-01 00:08:48,-0.30275358
1970-01-01 00:08:49,-0.30275358
1970-01-01 00:08:50,-0.28138517
1970-01-01 00:08:51,-0.24933256
1970-01-01 00:08:52,-0.16385894
1970-01-01 00:08:53,-0.20659575
1970-01-01 00:08:54,-0.23864836
1970-01-01 00:08:55,-0.23864836
1970-01-01 00:08:56,-0.26001676
1970-01-01 00:08:57,-0.19591155
1970-01-01 00:08:58,-0.20659575
1970-01-01 00:08:59,-0.21727995
1970-01-01 00:09:00,-0.19591155
1970-01-01 00:09:01,-0.23864836
1970-01-01 00:09:02,-0.17454314
1970-01-01 00:09:03,-0.18522735
1970-01-01 00:09:04,-0.18522735
1970-01-01 00:09:05,-0.22796416
1970-01-01 00:09:06,-0.18522735
1970-01-01 00:09:07,-0.15317474
1970-01-01 00:09:08,-0.15317474
1970-01-01 00:09:09,-0.15317474
1970-01-01 00:09:10,-0.13180633
1970-01-01 00:09:11,-0.18522735
1970-01-01 00:09:12,-0.12112213
1970-01-01 00:09:13,-0.14249054
1970-01-01 00:09:14,-0.12112213
1970-01-01 00:09:15,-0.089069523
1970-01-01 00:09:16,-0.057016915
1970-01-01 00:09:17,-0.014280105
1970-01-01 00:09:18,0.017772503
1970-01-01 00:09:19,0.017772503
1970-01-01 00:09:20,0.060509314
1970-01-01 00:09:21,0.10324612
1970-01-01 00:09:22,0.17803554
1970-01-01 00:09:23,0.15666714
1970-01-01 00:09:24,0.18871975
1970-01-01 00:09:25,0.14598293
1970-01-01 00:09:26,0.15666714
1970-01-01 00:09:27,0.14598293
1970-01-01 00:09:28,0.092561922
1970-01-01 00:09:29,0.081877719
1970-01-01 00:09:30,0.060509314
1970-01-01 00:09:31,-0.024964307
1970-01-01 00:09:32,0.0070883007
1970-01-01 00:09:33,0.0070883007
1970-01-01 00:09:34,0.0070883007
1970-01-01 00:09:35,-0.046332712
1970-01-01 00:09:36,-0.024964307
1970-01-01 00:09:37,-0.03564851
1970-01-01 00:09:38,-0.067701118
1970-01-01 00:09:39,-0.099753726
1970-01-01 00:09:40,-0.15317474
1970-01-01 00:09:41,-0.22796416
1970-01-01 00:09:42,-0.21727995
1970-01-01 00:09:43,-0.21727995
1970-01-01 00:09:44,-0.21727995
1970-01-01 00:09:45,-0.22796416
1970-01-01 00:09:46,-0.24933256
1970-01-01 00:09:47,-0.23864836
1970-01-01 00:09:48,-0.23864836
1970-01-01 00:09:49,-0.23864836
1970-01-01 00:09:50,-0.21727995
1970-01-01 00:09:51,-0.24933256
1970-01-01 00:09:52,-0.24933256
1970-01-01 00:09:53,-0.29206937
1970-01-01 00:09:54,-0.23864836
1970-01-01 00:09:55,-0.21727995
1970-01-01 00:09:56,-0.20659575
1970-01-01 00:09:57,-0.20659575
1970-01-01 00:09:58,-0.23864836
1970-01-01 00:09:59,-0.23864836
1970-01-01 00:10:00,-0.16385894
1970-01-01 00:10:01,-0.19591155
1970-01-01 00:10:02,-0.20659575
1970-01-01 00:10:03,-0.18522735
1970-01-01 00:10:04,-0.19591155
1970-01-01 00:10:05,-0.13180633
1970-01-01 00:10:06,-0.11043793
1970-01-01 00:10:07,0.017772503
1970-01-01 00:10:08,0.12461453
1970-01-01 00:10:09,0.34898278
1970-01-01 00:10:10,0.76566669
1970-01-01 00:10:11,1.2144032
1970-01-01 00:10:12,1.6738239
1970-01-01 00:10:13,2.047771
1970-01-01 00:10:14,2.2935077
1970-01-01 00:10:15,2.4430865
1970-01-01 00:10:16,2.5071917
1970-01-01 00:10:17,2.4858233
1970-01-01 00:10:18,2.4110339
1970-01-01 00:10:19,2.3148761
1970-01-01 00:10:20,2.3148761
1970-01-01 00:10:21,2.3041919
1970-01-01 00:10:22,2.4003497
1970-01-01 00:10:23,2.4537707
1970-01-01 00:10:24,2.4751391
1970-01-01 00:10:25,2.4324023
1970-01-01 00:10:26,2.2187182
1970-01-01 00:10:27,2.1118762
1970-01-01 00:10:28,2.2400866
1970-01-01 00:10:29,2.4644549
1970-01-01 00:10:30,2.6033495
1970-01-01 00:10:31,2.5178759
1970-01-01 00:10:32,2.1439288
1970-01-01 00:10:33,1.4067188
1970-01-01 00:10:34,0.66950886
1970-01-01 00:10:35,0.071193516
1970-01-01 00:10:36,-0.15317474
1970-01-01 00:10:37,-0.22796416
1970-01-01 00:10:38,-0.19591155
1970-01-01 00:10:39,-0.28138517
1970-01-01 00:10:40,-0.31343778
1970-01-01 00:10:41,-0.35617459
1970-01-01 00:10:42,-0.4202798
1970-01-01 00:10:43,-0.4202798
1970-01-01 00:10:44,-0.43096401
1970-01-01 00:10:45,-0.4202798
1970-01-01 00:10:46,-0.3989114
1970-01-01 00:10:47,-0.4202798
1970-01-01 00:10:48,-0.4095956
1970-01-01 00:10:49,-0.44164821
1970-01-01 00:10:50,-0.46301661
1970-01-01 00:10:51,-0.47370082
1970-01-01 00:10:52,-0.45233241
1970-01-01 00:10:53,-0.4202798
1970-01-01 00:10:54,-0.47370082
1970-01-01 00:10:55,-0.47370082
1970-01-01 00:10:56,-0.4202798
1970-01-01 00:10:57,-0.37754299
1970-01-01 00:10:58,-0.4095956
1970-01-01 00:10:59,-0.4202798
1970-01-01 00:11:00,-0.48438502
1970-01-01 00:11:01,-0.47370082
1970-01-01 00:11:02,-0.44164821
1970-01-01 00:11:03,-0.47370082
1970-01-01 00:11:04,-0.48438502
1970-01-01 00:11:05,-0.48438502
1970-01-01 00:11:06,-0.50575343
1970-01-01 00:11:07,-0.49506922
1970-01-01 00:11:08,-0.49506922
1970-01-01 00:11:09,-0.50575343
1970-01-01 00:11:10,-0.51643763
1970-01-01 00:11:11,-0.51643763
1970-01-01 00:11:12,-0.55917444
1970-01-01 00:11:13,-0.56985864
1970-01-01 00:11:14,-0.52712183
1970-01-01 00:11:15,-0.54849024
1970-01-01 00:11:16,-0.55917444
1970-01-01 00:11:17,-0.60191125
1970-01-01 00:11:18,-0.61259545
1970-01-01 00:11:19,-0.63396386
1970-01-01 00:11:20,-0.58054284
1970-01-01 00:11:21,-0.65533226
1970-01-01 00:11:22,-0.67670067
1970-01-01 00:11:23,-0.76217429
1970-01-01 00:11:24,-0.76217429
1970-01-01 00:11:25,-0.70875328
1970-01-01 00:11:26,-0.69806907
1970-01-01 00:11:27,-0.65533226
1970-01-01 00:11:28,-0.73012168
1970-01-01 00:11:29,-0.71943748
1970-01-01 00:11:30,-0.8049111
1970-01-01 00:11:31,-0.75149009
1970-01-01 00:11:32,-0.75149009
1970-01-01 00:11:33,-0.8049111
1970-01-01 00:11:34,-0.8049111
1970-01-01 00:11:35,-0.8049111
1970-01-01 00:11:36,-0.83696371
1970-01-01 00:11:37,-0.8155953
1970-01-01 00:11:38,-0.8049111
1970-01-01 00:11:39,-0.78354269
1970-01-01 00:11:40,-0.84764791
1970-01-01 00:11:41,-0.83696371
1970-01-01 00:11:42,-0.8155953
1970-01-01 00:11:43,-0.71943748
1970-01-01 00:11:44,-0.68738487
